Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume (prev. day),Open Interest Lots (prev. day),Traded Lots,Traded Volume,Number of Trades
3/12/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,43.87,43.75,2019-03-12T09:43:54,43.75,2019-03-12T09:43:54,43.45,2019-03-12T12:39:29,43.5,2019-03-12T16:34:07,72,"51,840 MWh",16,"1,154,880 MWh","1,604",61,"43,920 MWh",10
3/12/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.95,,,,,,,,,,,,"66,216 MWh",89,,,
3/12/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.83,,,,,,,,,,,,"3,720 MWh",5,,,
3/12/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.21,,,,,,,,,,,,"3,600 MWh",5,,,
3/12/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.38,,,,,,,,,,,,,,,,
3/12/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.41,,,,,,,,,,,,,,,,
3/12/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.63,,,,,,,,,,,,,,,,
3/11/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,33.06,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/11/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40,40.99,2019-03-11T08:56:56,41,2019-03-11T08:57:35,39.35,2019-03-11T17:52:55,39.35,2019-03-11T17:59:59,430,"309,600 MWh",90,"8,798,400 MWh","12,220",773,"556,560 MWh",79
3/11/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,41.94,42.3,2019-03-11T10:57:30,42.3,2019-03-11T10:57:30,41.6,2019-03-11T17:32:39,41.6,2019-03-11T17:32:39,34,"25,296 MWh",19,"2,494,632 MWh","3,353",159,"118,296 MWh",19
3/11/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,43.9,44.15,2019-03-11T11:17:47,44.15,2019-03-11T11:17:47,43.53,2019-03-11T17:39:52,43.53,2019-03-11T17:39:52,14,"10,080 MWh",3,"1,141,200 MWh","1,585",8,"5,760 MWh",2
3/11/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.74,,,,,,,,,,,,"66,216 MWh",89,,,
3/11/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.55,,,,,,,,,,,,"3,720 MWh",5,,,
3/11/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,47.84,,,,,,,,,,,,"3,600 MWh",5,,,
3/11/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.26,,,,,,,,,,,,,,,,
3/11/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.27,,,,,,,,,,,,,,,,
3/11/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.51,,,,,,,,,,,,,,,,
3/8/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,34.66,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/8/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40.71,40.95,2019-03-08T09:52:22,41.02,2019-03-08T17:27:01,40.7,2019-03-08T14:09:06,41.02,2019-03-08T17:27:01,128,"92,160 MWh",37,"8,537,760 MWh","11,858",360,"259,200 MWh",56
3/8/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,42.7,42.95,2019-03-08T08:53:07,43,2019-03-08T08:55:38,42.6,2019-03-08T14:36:32,42.8,2019-03-08T16:38:25,62,"46,128 MWh",15,"2,377,824 MWh","3,196",125,"93,000 MWh",18
3/8/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,44.54,45,2019-03-08T09:42:10,45,2019-03-08T09:42:10,44.45,2019-03-08T14:33:33,44.55,2019-03-08T16:49:11,50,"36,000 MWh",10,"1,080,000 MWh","1,500",45,"32,400 MWh",5
3/8/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.39,45.5,2019-03-08T11:23:41,45.6,2019-03-08T11:26:58,45.5,2019-03-08T11:23:41,45.6,2019-03-08T11:26:58,30,"22,320 MWh",6,"43,896 MWh",59,,,
3/8/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.62,,,,,,,,,,,,"3,720 MWh",5,,,
3/8/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.24,,,,,,,,,,,,"3,600 MWh",5,,,
3/8/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.52,,,,,,,,,,,,,,,,
3/8/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.56,,,,,,,,,,,,,,,,
3/8/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.76,,,,,,,,,,,,,,,,
3/7/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,34.28,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/7/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40.17,39.85,2019-03-07T08:34:51,40.35,2019-03-07T17:09:14,39.6,2019-03-07T08:44:40,40.35,2019-03-07T17:09:14,135,"97,200 MWh",36,"8,329,680 MWh","11,569",200,"144,000 MWh",41
3/7/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,42.42,41.85,2019-03-07T08:29:22,42.5,2019-03-07T13:27:00,41.85,2019-03-07T08:29:22,42.5,2019-03-07T17:08:23,112,"83,328 MWh",26,"2,224,560 MWh","2,990",140,"104,160 MWh",25
3/7/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,44.48,44,2019-03-07T08:35:53,44.75,2019-03-07T17:18:50,43.81,2019-03-07T08:41:42,44.75,2019-03-07T17:18:50,102,"73,440 MWh",27,"974,160 MWh","1,353",55,"39,600 MWh",6
3/7/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.27,45.65,2019-03-07T17:09:50,45.65,2019-03-07T17:09:50,45.65,2019-03-07T17:09:50,45.65,2019-03-07T17:09:59,10,"7,440 MWh",2,"36,456 MWh",49,,,
3/7/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.69,,,,,,,,,,,,"3,720 MWh",5,,,
3/7/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.44,,,,,,,,,,,,"3,600 MWh",5,,,
3/7/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.65,,,,,,,,,,,,,,,,
3/7/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.69,,,,,,,,,,,,,,,,
3/7/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,49.89,,,,,,,,,,,,,,,,
3/6/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,35.38,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/6/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40.65,40.65,2019-03-06T09:14:41,40.75,2019-03-06T15:09:43,40.3,2019-03-06T17:36:05,40.3,2019-03-06T17:36:05,124,"89,280 MWh",34,"7,737,840 MWh","10,747",762,"548,640 MWh",107
3/6/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,42.56,42.6,2019-03-06T08:08:06,42.7,2019-03-06T08:22:25,42.5,2019-03-06T17:00:31,42.5,2019-03-06T17:00:31,89,"66,216 MWh",19,"2,005,824 MWh","2,696",210,"156,240 MWh",24
3/6/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,44.81,44.95,2019-03-06T10:10:25,45.1,2019-03-06T15:20:51,44.5,2019-03-06T16:23:46,44.5,2019-03-06T16:23:53,55,"39,600 MWh",12,"903,600 MWh","1,255",43,"30,960 MWh",8
3/6/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.76,,,,,,,,,,,,"36,456 MWh",49,,,
3/6/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,45,,,,,,,,,,,,"3,720 MWh",5,,,
3/6/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,47.96,,,,,,,,,,,,"3,600 MWh",5,,,
3/6/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.9,,,,,,,,,,,,,,,,
3/6/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.95,,,,,,,,,,,,,,,,
3/6/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.14,,,,,,,,,,,,,,,,
3/5/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,36.38,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/5/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,41.29,41.5,2019-03-05T08:20:42,41.65,2019-03-05T08:59:26,41.3,2019-03-05T11:05:22,41.4,2019-03-05T16:20:00,73,"52,560 MWh",36,"7,282,800 MWh","10,115",759,"546,480 MWh",129
3/5/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,43.19,43.55,2019-03-05T09:40:05,43.55,2019-03-05T09:40:05,42.95,2019-03-05T16:51:24,42.95,2019-03-05T16:51:24,59,"43,896 MWh",15,"1,764,768 MWh","2,372",265,"197,160 MWh",5
3/5/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,45.27,45.9,2019-03-05T09:26:20,45.9,2019-03-05T09:26:20,45.2,2019-03-05T16:27:31,45.2,2019-03-05T16:27:31,42,"30,240 MWh",7,"799,200 MWh","1,110",115,"82,800 MWh",16
3/5/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.84,,,,,,,,,,,,"36,456 MWh",49,,,
3/5/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,45.91,,,,,,,,,,,,"3,720 MWh",5,,,
3/5/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.66,,,,,,,,,,,,"3,600 MWh",5,,,
3/5/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,52.32,,,,,,,,,,,,,,,,
3/5/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,55.39,,,,,,,,,,,,,,,,
3/5/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.54,,,,,,,,,,,,,,,,
3/4/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,36.31,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/4/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,41.34,40.45,2019-03-04T08:34:11,41.4,2019-03-04T16:18:39,40.45,2019-03-04T08:34:11,41.06,2019-03-04T17:06:02,153,"110,160 MWh",55,"6,814,080 MWh","9,464",601,"432,720 MWh",102
3/4/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,43.64,42.7,2019-03-04T09:19:44,43.65,2019-03-04T15:55:36,42.65,2019-03-04T09:59:11,43.4,2019-03-04T17:46:51,78,"58,032 MWh",15,"1,653,912 MWh","2,223",129,"95,976 MWh",14
3/4/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,45.79,44.85,2019-03-04T10:10:45,45.7,2019-03-04T15:08:18,44.85,2019-03-04T10:10:45,45.65,2019-03-04T17:11:37,52,"37,440 MWh",10,"682,560 MWh",948,130,"93,600 MWh",14
3/4/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,46.41,45.45,2019-03-04T13:35:22,46.25,2019-03-04T15:06:22,45.45,2019-03-04T13:35:22,46.25,2019-03-04T15:10:57,44,"32,736 MWh",9,,,5,"3,720 MWh",1
3/4/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,46.16,46.5,2019-03-04T14:50:33,46.5,2019-03-04T14:50:33,46.5,2019-03-04T14:50:33,46.5,2019-03-04T14:50:35,5,"3,720 MWh",2,,,,,
3/4/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,49.89,,,,,,,,,,,,,,5,"3,600 MWh",1
3/4/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,52.79,,,,,,,,,,,,,,,,
3/4/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,55.9,,,,,,,,,,,,,,,,
3/4/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.99,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,38.27,,,,,,,,,,,,"108,471,313 MWh","145,991",,,
3/1/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,41.09,40.84,2019-03-01T08:38:08,41.15,2019-03-01T13:55:25,40.2,2019-03-01T10:53:08,41,2019-03-01T17:41:47,130,"93,600 MWh",70,"6,176,160 MWh","8,578",817,"588,240 MWh",106
3/1/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,43.18,42.75,2019-03-01T09:11:33,42.85,2019-03-01T09:53:10,42.6,2019-03-01T11:31:40,42.85,2019-03-01T11:56:16,35,"26,040 MWh",7,"1,603,320 MWh","2,155",34,"25,296 MWh",8
3/1/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,45.25,44.75,2019-03-01T11:47:02,45.25,2019-03-01T13:53:59,44.75,2019-03-01T11:47:02,45.1,2019-03-01T15:04:05,46,"33,120 MWh",7,"638,640 MWh",887,15,"10,800 MWh",2
3/1/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,46.49,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,46.07,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.79,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,52.17,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,55.21,,,,,,,,,,,,,,,,
3/1/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.62,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,38.54,38.15,2019-02-28T08:35:43,38.4,2019-02-28T15:18:25,37.9,2019-02-28T09:44:09,38.35,2019-02-28T16:58:12,153,"113,679 MWh",30,"108,037,401 MWh","145,407",517,"384,131 MWh",52
2/28/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40.9,40.05,2019-02-28T09:49:58,41.05,2019-02-28T17:55:09,39.9,2019-02-28T11:52:32,41.05,2019-02-28T17:55:09,383,"275,760 MWh",100,"5,682,240 MWh","7,892",374,"269,280 MWh",67
2/28/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,42.85,42.35,2019-02-28T09:56:53,43,2019-02-28T14:31:17,42.35,2019-02-28T09:56:53,42.85,2019-02-28T15:51:18,54,"40,176 MWh",13,"1,529,664 MWh","2,056",45,"33,480 MWh",9
2/28/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,45.13,44.5,2019-02-28T10:06:55,45.3,2019-02-28T14:37:35,44.5,2019-02-28T10:06:55,44.85,2019-02-28T15:37:59,45,"32,400 MWh",11,"588,240 MWh",817,35,"25,200 MWh",6
2/28/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,46.52,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.86,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,49.03,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,51.65,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,54.69,,,,,,,,,,,,,,,,
2/28/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,50.1,,,,,,,,,,,,,,,,
2/27/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,42.82,,,,,,,,,,,,"92,160,768 MWh","137,144",,,
2/27/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,38.2,38.55,2019-02-27T09:13:28,38.75,2019-02-27T10:21:17,38.25,2019-02-27T13:42:37,38.35,2019-02-27T16:18:29,99,"73,557 MWh",24,"107,690,420 MWh","144,940",402,"298,686 MWh",49
2/27/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,39.93,40,2019-02-27T09:05:37,40.3,2019-02-27T17:18:01,39.8,2019-02-27T09:56:02,40.3,2019-02-27T17:18:01,175,"126,000 MWh",62,"5,549,760 MWh","7,708",144,"103,680 MWh",28
2/27/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,41.94,41.95,2019-02-27T10:16:05,42.3,2019-02-27T16:43:45,41.88,2019-02-27T13:15:59,42.3,2019-02-27T16:43:45,84,"62,496 MWh",26,"1,459,728 MWh","1,962",20,"14,880 MWh",4
2/27/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,44.19,44,2019-02-27T10:22:02,44,2019-02-27T10:22:02,44,2019-02-27T10:22:02,44,2019-02-27T14:50:34,8,"5,760 MWh",3,"560,880 MWh",779,33,"23,760 MWh",5
2/27/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.65,,,,,,,,,,,,,,,,
2/27/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,43.77,,,,,,,,,,,,,,,,
2/27/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,48.09,,,,,,,,,,,,,,,,
2/27/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,50.76,,,,,,,,,,,,,,,,
2/27/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,53.75,,,,,,,,,,,,,,,,
2/26/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,42.83,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/26/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,37.61,37.2,2019-02-26T08:19:59,37.95,2019-02-26T11:03:06,37.2,2019-02-26T08:19:59,37.7,2019-02-26T17:30:03,268,"199,124 MWh",61,"106,689,599 MWh","143,593","1,265","939,895 MWh",171
2/26/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,39.21,39.3,2019-02-26T09:10:38,39.4,2019-02-26T14:05:50,39.05,2019-02-26T15:50:32,39.1,2019-02-26T16:55:25,106,"76,320 MWh",45,"5,357,520 MWh","7,441",184,"132,480 MWh",39
2/26/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,41.04,40.6,2019-02-26T09:06:34,41.15,2019-02-26T14:03:13,40.6,2019-02-26T09:06:34,41,2019-02-26T15:58:32,90,"66,960 MWh",13,"1,292,328 MWh","1,737",135,"100,440 MWh",19
2/26/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,43.11,43.25,2019-02-26T09:09:47,43.25,2019-02-26T09:09:47,43.1,2019-02-26T14:05:43,43.1,2019-02-26T14:05:43,10,"7,200 MWh",2,"524,880 MWh",729,40,"28,800 MWh",2
2/26/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.58,,,,,,,,,,,,,,,,
2/26/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,43.01,,,,,,,,,,,,,,,,
2/26/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,47,,,,,,,,,,,,,,,,
2/26/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.82,,,,,,,,,,,,,,,,
2/26/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.75,,,,,,,,,,,,,,,,
2/25/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,42.78,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/25/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,37.7,37.05,2019-02-25T08:15:59,37.85,2019-02-25T15:23:49,36.95,2019-02-25T09:12:59,37.7,2019-02-25T17:00:23,284,"211,012 MWh",62,"105,647,913 MWh","142,191","1,386","1,029,798 MWh",212
2/25/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,39.09,38.25,2019-02-25T08:18:50,39.25,2019-02-25T13:59:58,38.25,2019-02-25T08:18:50,39.15,2019-02-25T15:58:12,108,"77,760 MWh",43,"4,979,520 MWh","6,916",449,"323,280 MWh",68
2/25/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,40.42,39.95,2019-02-25T09:18:00,40.5,2019-02-25T15:15:22,39.85,2019-02-25T09:19:11,40.3,2019-02-25T17:07:06,51,"37,944 MWh",15,"1,209,744 MWh","1,626",60,"44,640 MWh",7
2/25/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,42.74,42,2019-02-25T11:05:30,42.4,2019-02-25T15:11:26,42,2019-02-25T11:05:30,42.4,2019-02-25T15:11:26,11,"7,920 MWh",3,"473,760 MWh",658,65,"46,800 MWh",9
2/25/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.64,,,,,,,,,,,,,,,,
2/25/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,44.9,,,,,,,,,,,,,,,,
2/25/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,44.43,,,,,,,,,,,,,,,,
2/25/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.54,,,,,,,,,,,,,,,,
2/25/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.46,,,,,,,,,,,,,,,,
2/22/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,43.13,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/22/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,39.07,38.35,2019-02-22T08:12:55,39.15,2019-02-22T14:49:01,38.35,2019-02-22T08:12:55,38.85,2019-02-22T17:31:58,201,"149,343 MWh",38,"105,162,734 MWh","141,538",633,"470,319 MWh",101
2/22/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,39.31,38.8,2019-02-22T08:10:58,39.3,2019-02-22T14:14:03,38.75,2019-02-22T08:11:02,39.2,2019-02-22T17:47:12,286,"205,920 MWh",56,"4,649,760 MWh","6,458",215,"154,800 MWh",33
2/22/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,40.92,40.95,2019-02-22T09:46:28,41.1,2019-02-22T14:23:38,40.75,2019-02-22T10:53:33,41,2019-02-22T15:40:40,53,"39,432 MWh",13,"1,154,688 MWh","1,552",60,"44,640 MWh",8
2/22/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,42.96,42.65,2019-02-22T11:23:32,42.8,2019-02-22T13:26:44,42.65,2019-02-22T11:23:32,42.75,2019-02-22T15:10:17,11,"7,920 MWh",3,"455,760 MWh",633,14,"10,080 MWh",3
2/22/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.57,,,,,,,,,,,,,,,,
2/22/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,42.96,,,,,,,,,,,,,,,,
2/22/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,46.95,,,,,,,,,,,,,,,,
2/22/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.67,,,,,,,,,,,,,,,,
2/22/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.59,,,,,,,,,,,,,,,,
2/21/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,42.82,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/21/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,39.98,40.35,2019-02-21T08:07:50,40.5,2019-02-21T08:12:30,39.5,2019-02-21T17:44:32,39.5,2019-02-21T17:52:50,382,"283,826 MWh",79,"104,191,633 MWh","140,231","1,295","962,185 MWh",199
2/21/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,39.76,40,2019-02-21T08:04:26,40,2019-02-21T08:04:26,39.6,2019-02-21T17:46:11,39.6,2019-02-21T17:46:11,496,"357,120 MWh",83,"4,149,360 MWh","5,763",250,"180,000 MWh",49
2/21/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,41.74,42.05,2019-02-21T08:50:06,42.05,2019-02-21T08:50:06,41.5,2019-02-21T16:07:21,41.5,2019-02-21T16:08:53,125,"93,000 MWh",22,"1,066,152 MWh","1,433",24,"17,856 MWh",5
2/21/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,43.84,44,2019-02-21T09:29:16,44,2019-02-21T09:29:16,43.7,2019-02-21T11:20:42,43.7,2019-02-21T11:28:03,25,"18,000 MWh",5,"430,560 MWh",598,15,"10,800 MWh",3
2/21/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,44.94,,,,,,,,,,,,,,,,
2/21/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,43.41,,,,,,,,,,,,,,,,
2/21/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,47.43,,,,,,,,,,,,,,,,
2/21/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,49.87,,,,,,,,,,,,,,,,
2/21/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,52.8,,,,,,,,,,,,,,,,
2/20/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,43.25,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/20/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,41.3,40.95,2019-02-20T08:05:57,41.6,2019-02-20T11:10:01,40.65,2019-02-20T08:21:41,41.5,2019-02-20T17:09:01,189,"140,427 MWh",42,"103,617,294 MWh","139,458",786,"583,998 MWh",135
2/20/2019,DEBM,2019-04,4/1/2019,4/30/2019,720 MWh,40.5,40.15,2019-02-20T08:15:44,40.7,2019-02-20T11:11:35,40.1,2019-02-20T08:33:07,40.6,2019-02-20T16:20:09,231,"166,320 MWh",72,"3,722,400 MWh","5,170",460,"331,200 MWh",72
2/20/2019,DEBM,2019-05,5/1/2019,5/31/2019,744 MWh,41.95,41.75,2019-02-20T09:22:25,42.4,2019-02-20T17:50:03,41.75,2019-02-20T09:22:25,42.4,2019-02-20T17:50:03,85,"63,240 MWh",15,"993,984 MWh","1,336",17,"12,648 MWh",4
2/20/2019,DEBM,2019-06,6/1/2019,6/30/2019,720 MWh,44,43.85,2019-02-20T09:38:10,44.5,2019-02-20T11:11:35,43.85,2019-02-20T09:38:10,44,2019-02-20T15:09:54,15,"10,800 MWh",3,"416,160 MWh",578,5,"3,600 MWh",1
2/20/2019,DEBM,2019-07,7/1/2019,7/31/2019,744 MWh,45.26,,,,,,,,,,,,,,,,
2/20/2019,DEBM,2019-08,8/1/2019,8/31/2019,744 MWh,43.62,,,,,,,,,,,,,,,,
2/20/2019,DEBM,2019-09,9/1/2019,9/30/2019,720 MWh,47.7,,,,,,,,,,,,,,,,
2/20/2019,DEBM,2019-10,10/1/2019,10/31/2019,745 MWh,50.56,,,,,,,,,,,,,,,,
2/20/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,53.54,,,,,,,,,,,,,,,,
2/19/2019,DEBM,2019-02,2/1/2019,2/28/2019,672 MWh,43.22,,,,,,,,,,,,"92,206,464 MWh","137,212",,,
2/19/2019,DEBM,2019-03,3/1/2019,3/31/2019,743 MWh,40.7,40.6,2019-02-19T08:26:00,41,2019-02-19T17:35:05,40.3,2019-02-19T08:45:34,41,2019-02-19T17:48:28,162,"120,366 MWh",30,"103,126,914 MWh","138,798",667,"495,581 MWh",105
